  1351	ALA-2
  1352	ALA-2
  1353	ALA-2
  1354	ALA-2
  1355	ALA-2
  1356	ALA-2
  1357	ALA-2
  1358	ALA-2
  1359	ALA-2
  1360	ALA-2
  1361	ALA-2
  1362	ALA-2
  1363	ALA-2
  1364	ALA-2
  1365	ALA-2
  1366	ALA-2
  1367	ALA-2
  1368	ALA-2
  1369	ALA-2
  1370	ALA-2
  1371	ALA-2
  1372	ALA-2
  1373	ALA-2
  1374	ALA-2
  1375	ALA-2
  1376	ALA-2
  1377	ALA-2
  1378	ALA-2
  1379	ALA-2
  1380	ALA-2
  1381	ALA-2
  1382	ALA-2
  1383	ALA-2
  1384	ALA-2
  1385	ALA-2
  1386	ALA-2
  1387	ALA-2
  1388	ALA-2
  1389	ALA-2
  1390	ALA-2
  1391	ALA-2
  1392	ALA-2
  1393	ALA-2
  1394	ALA-2
  1395	ALA-2
  1396	ALA-2
  1397	ALA-2
  1398	ALA-2
  1399	ALA-2
  1400	ALA-2
  1401	ALA-2
  1402	ALA-2
  1403	ALA-2
  1404	ALA-2
  1405	ALA-2
  1406	ALA-2
  1407	ALA-2
  1408	ALA-2
  1409	ALA-2
  1410	ALA-2
  1411	ALA-2
  1412	ALA-2
  1413	ALA-2
  1414	ALA-2
  1415	ALA-2
  1416	ALA-2
  1417	ALA-2
  1418	ALA-2
  1419	ALA-2
  1420	ALA-2
  1421	ALA-2
  1422	ALA-2
  1423	ALA-2
  1424	ALA-2
  1425	ALA-2
  1426	ALA-2
  1427	ALA-2
  1428	ALA-2
  1429	ALA-2
  1430	ALA-2
  1431	ALA-2
  1432	ALA-2
  1433	ALA-2
  1434	ALA-2
  1435	ALA-2
  1436	ALA-2
  1437	ALA-2
  1438	ALA-2
  1439	ALA-2
  1440	ALA-2
  1441	ALA-2
  1442	ALA-2
  1443	ALA-2
  1444	ALA-2
  1445	ALA-2
  1446	ALA-2
  1447	ALA-2
  1448	ALA-2
  1449	ALA-2
  1450	ALA-2
  1451	ALA-2
  1452	ALA-2
  1453	ALA-2
  1454	ALA-2
  1455	ALA-2
  1456	ALA-2
  1457	ALA-2
  1458	ALA-2
  1459	ALA-2
  1460	ALA-2
  1461	ALA-2
  1462	ALA-2
  1463	ALA-2
  1464	ALA-2
  1465	ALA-2
  1466	ALA-2
  1467	ALA-2
  1468	ALA-2
  1469	ALA-2
  1470	ALA-2
  1471	ALA-2
  1472	ALA-2
  1473	ALA-2
  1474	ALA-2
  1475	ALA-2
  1476	ALA-2
  1477	ALA-2
  1478	ALA-2
  1479	ALA-2
  1480	ALA-2
  1481	ALA-2
  1482	ALA-2
  1483	ALA-2
  1484	ALA-2
  1485	ALA-2
  1486	ALA-2
  1487	ALA-2
  1488	ALA-2
  1489	ALA-2
  1490	ALA-2
  1491	ALA-2
  1492	ALA-2
  1493	ALA-2
  1494	ALA-2
  1495	ALA-2
  1496	ALA-2
  1497	ALA-2
  1498	ALA-2
  1499	ALA-2
