803 -118.129 -169.663
804 -116.989 -170.180
805 -115.976 -170.762
806 -115.079 -171.384
807 -114.265 -172.016
808 -113.494 -172.628
809 -112.741 -173.198
810 -112.006 -173.713
811 -111.313 -174.172
812 -110.715 -174.582
813 -110.285 -174.950
814 -110.111 -175.286
815 -110.265 -175.595
816 -110.777 -175.877
817 -111.620 -176.125
818 -112.705 -176.330
819 -113.900 -176.480
820 -115.062 -176.570
821 -116.077 -176.607
822 -116.908 -176.611
823 -117.599 -176.614
824 -118.238 -176.657
825 -118.897 -176.778
826 -119.588 -177.003
827 -120.241 -177.335
828 -120.727 -177.750
829 -120.907 -178.206
830 -120.695 -178.654
831 -120.103 -179.050
832 -119.233 -179.366
833 -118.234 -179.592
834 -117.247 -179.740
835 -116.364 -179.833
836 -115.607 -179.897
837 -114.931 -179.949
838 -114.253 -179.992
839 -113.498 179.981
840 -112.643 179.982
841 -111.731 -179.983
842 -110.852 -179.914
843 -110.103 -179.823
844 -109.570 -179.734
845 -109.304 -179.673
846 -109.320 -179.660
847 -109.596 -179.708
848 -110.082 -179.819
849 -110.711 -179.988
850 -111.405 179.801
851 -112.091 179.570
852 -112.720 179.346
853 -113.288 179.163
854 -113.828 179.053
855 -114.383 179.046
856 -114.980 179.163
857 -115.613 179.408
858 -116.245 179.770
859 -116.811 -179.773
860 -117.248 -179.240
861 -117.518 -178.643
862 -117.628 -177.983
863 -117.626 -177.248
864 -117.577 -176.421
865 -117.527 -175.494
866 -117.484 -174.479
867 -117.414 -173.408
868 -117.258 -172.329
869 -116.970 -171.296
870 -116.536 -170.354
871 -115.993 -169.534
872 -115.409 -168.847
873 -114.848 -168.290
874 -114.355 -167.846
875 -113.940 -167.494
876 -113.588 -167.214
877 -113.266 -166.990
878 -112.936 -166.810
879 -112.564 -166.675
880 -112.135 -166.591
881 -111.654 -166.573
882 -111.148 -166.635
883 -110.659 -166.787
884 -110.239 -167.028
885 -109.921 -167.341
886 -109.709 -167.699
887 -109.570 -168.073
888 -109.445 -168.438
889 -109.273 -168.785
890 -109.021 -169.119
891 -108.702 -169.457
892 -108.371 -169.821
893 -108.110 -170.227
894 -108.005 -170.676
895 -108.118 -171.155
896 -108.475 -171.639
897 -109.061 -172.105
898 -109.816 -172.527
899 -110.637 -172.880
900 -111.409 -173.146
901 -112.044 -173.311
902 -112.525 -173.369
903 -112.918 -173.329
904 -113.331 -173.210
905 -113.851 -173.049
906 -114.508 -172.882
907 -115.249 -172.734
908 -115.956 -172.606
909 -116.480 -172.479
910 -116.699 -172.323
911 -116.573 -172.111
912 -116.157 -171.832
913 -115.574 -171.496
914 -114.953 -171.135
915 -114.383 -170.791
916 -113.885 -170.501
917 -113.410 -170.285
918 -112.874 -170.143
919 -112.201 -170.063
920 -111.373 -170.027
921 -110.448 -170.027
922 -109.531 -170.061
923 -108.737 -170.148
924 -108.154 -170.311
925 -107.831 -170.576
926 -107.762 -170.954
927 -107.892 -171.445
928 -108.136 -172.038
929 -108.406 -172.714
930 -108.638 -173.448
931 -108.811 -174.208
932 -108.945 -174.958
933 -109.093 -175.656
934 -109.319 -176.266
935 -109.665 -176.765
936 -110.136 -177.150
937 -110.687 -177.438
938 -111.235 -177.658
939 -111.681 -177.841
940 -111.941 -178.008
941 -111.989 -178.166
942 -111.868 -178.306
943 -111.662 -178.410
944 -111.454 -178.457
945 -111.284 -178.439
946 -111.131 -178.358
947 -110.922 -178.233
948 -110.555 -178.086
949 -109.959 -177.939
950 -109.144 -177.806
951 -108.208 -177.694
952 -107.291 -177.604
953 -106.509 -177.536
954 -105.935 -177.487
955 -105.597 -177.455
956 -105.499 -177.434
957 -105.624 -177.412
958 -105.948 -177.382
959 -106.429 -177.341
960 -107.013 -177.297
961 -107.641 -177.269
962 -108.291 -177.284
963 -109.003 -177.369
964 -109.865 -177.549
965 -110.964 -177.835
966 -112.348 -178.225
967 -114.001 -178.704
968 -115.829 -179.254
969 -117.671 -179.858
970 -119.330 179.490
971 -120.649 178.789
972 -121.585 178.036
973 -122.210 177.233
974 -122.633 176.393
975 -122.921 175.537
976 -123.047 174.689
977 -122.891 173.874
978 -122.289 173.113
979 -121.116 172.425
980 -119.383 171.823
981 -117.265 171.315
982 -115.021 170.902
983 -112.881 170.580
984 -110.986 170.340
985 -109.363 170.170
986 -107.941 170.060
987 -106.586 170.011
988 -105.155 170.032
989 -103.577 170.147
990 -101.919 170.384
991 -100.353 170.762
992 -99.066 171.282
993 -98.182 171.913
994 -97.757 172.598
995 -97.815 173.270
996 -98.365 173.877
997 -99.419 174.391
998 -100.967 174.811
999 -102.931 175.155
1000 -105.126 175.450
1001 -107.298 175.719
1002 -109.265 175.979
1003 -110.991 176.228
1004 -112.553 176.454
1005 -114.066 176.642
1006 -115.607 176.778
1007 -117.176 176.851
1008 -118.691 176.849
1009 -119.996 176.760
1010 -120.930 176.574
1011 -121.409 176.291
1012 -121.471 175.925
1013 -121.239 175.508
1014 -120.846 175.092
1015 -120.364 174.724
1016 -119.792 174.438
1017 -119.057 174.237
1018 -118.070 174.102
1019 -116.788 173.998
1020 -115.291 173.894
1021 -113.771 173.774
1022 -112.436 173.644
1023 -111.423 173.533
1024 -110.777 173.483
1025 -110.485 173.532
1026 -110.493 173.706
1027 -110.724 174.005
1028 -111.096 174.416
1029 -111.539 174.908
1030 -112.001 175.449
1031 -112.464 176.004
1032 -112.931 176.545
1033 -113.430 177.049
1034 -113.982 177.503
1035 -114.583 177.906
1036 -115.185 178.266
1037 -115.705 178.601
1038 -116.035 178.923
1039 -116.080 179.239
1040 -115.797 179.544
1041 -115.223 179.824
1042 -114.463 -179.942
1043 -113.640 -179.769
1044 -112.852 -179.664
1045 -112.146 -179.623
1046 -111.522 -179.625
1047 -110.949 -179.640
1048 -110.390 -179.632
1049 -109.829 -179.571
1050 -109.291 -179.437
1051 -108.832 -179.230
1052 -108.517 -178.965
1053 -108.411 -178.676
1054 -108.568 -178.401
1055 -109.026 -178.175
1056 -109.802 -178.016
1057 -110.886 -177.919
1058 -112.236 -177.862
1059 -113.767 -177.812
1060 -115.339 -177.740
1061 -116.787 -177.630
1062 -118.001 -177.487
1063 -118.978 -177.340
1064 -119.801 -177.233
1065 -120.568 -177.212
1066 -121.340 -177.313
1067 -122.101 -177.552
1068 -122.764 -177.927
1069 -123.201 -178.415
1070 -123.299 -178.985
1071 -123.029 -179.604
1072 -122.462 179.758
1073 -121.738 179.122
1074 -120.997 178.503
1075 -120.324 177.903
1076 -119.728 177.316
1077 -119.140 176.731
1078 -118.454 176.139
1079 -117.585 175.547
1080 -116.529 174.975
1081 -115.371 174.456
1082 -114.235 174.030
1083 -113.235 173.728
1084 -112.455 173.572
1085 -111.941 173.560
1086 -111.709 173.676
1087 -111.745 173.896
1088 -112.003 174.197
1089 -112.411 174.573
1090 -112.881 175.028
1091 -113.343 175.581
1092 -113.786 176.246
1093 -114.274 177.018
1094 -114.909 177.862
1095 -115.780 178.725
1096 -116.917 179.549
1097 -118.277 -179.712
1098 -119.756 -179.097
1099 -121.211 -178.635
1100 -122.499 -178.343
1101 -123.521 -178.228
1102 -124.250 -178.279
1103 -124.728 -178.475
1104 -125.024 -178.784
1105 -125.191 -179.167
1106 -125.248 -179.591
1107 -125.176 179.967
1108 -124.934 179.504
1109 -124.484 178.999
1110 -123.826 178.418
1111 -123.014 177.728
1112 -122.154 176.911
1113 -121.374 175.982
1114 -120.787 174.984
1115 -120.456 173.987
1116 -120.376 173.062
1117 -120.479 172.267
1118 -120.669 171.628
1119 -120.865 171.146
1120 -121.040 170.803
1121 -121.226 170.572
1122 -121.489 170.429
1123 -121.900 170.355
1124 -122.500 170.343
1125 -123.285 170.399
1126 -124.194 170.537
1127 -125.119 170.779
1128 -125.921 171.152
1129 -126.466 171.674
1130 -126.673 172.348
1131 -126.546 173.159
1132 -126.169 174.063
1133 -125.671 174.998
1134 -125.169 175.899
1135 -124.728 176.710
1136 -124.336 177.404
1137 -123.915 177.988
1138 -123.357 178.489
1139 -122.576 178.943
1140 -121.566 179.371
1141 -120.410 179.776
1142 -119.253 -179.869
1143 -118.247 -179.608
1144 -117.509 -179.492
1145 -117.109 -179.563
1146 -117.065 -179.845
1147 -117.353 179.663
1148 -117.922 178.980
1149 -118.706 178.138
1150 -119.635 177.175
1151 -120.646 176.126
1152 -121.705 175.027
1153 -122.825 173.908
1154 -124.054 172.800
1155 -125.442 171.727
1156 -127.013 170.708
1157 -128.744 169.758
1158 -130.559 168.895
1159 -132.331 168.142
1160 -133.902 167.529
1161 -135.135 167.091
1162 -135.965 166.853
1163 -136.421 166.827
1164 -136.591 167.001
1165 -136.566 167.345
1166 -136.399 167.811
1167 -136.093 168.353
1168 -135.599 168.933
1169 -134.860 169.535
1170 -133.855 170.161
1171 -132.636 170.830
1172 -131.315 171.563
1173 -130.016 172.370
1174 -128.833 173.240
1175 -127.803 174.140
1176 -126.899 175.026
1177 -126.050 175.851
1178 -125.179 176.575
1179 -124.254 177.164
1180 -123.310 177.599
1181 -122.430 177.871
1182 -121.700 177.992
1183 -121.175 177.985
